,Date,Hour,Temp,Weather,Wind,Humidity,Barometer,Visibility
9799,2013-02-09,07:00,73 °F,Sunny.,8 mph,"('74%',)","('30.01 ""Hg',)",10 mi
9800,2013-02-09,07:30,75 °F,Sunny.,8 mph,"('69%',)","('30.01 ""Hg',)",10 mi
9801,2013-02-09,08:00,77 °F,Sunny.,10 mph,"('65%',)","('30.01 ""Hg',)",10 mi
9802,2013-02-09,08:30,77 °F,Sunny.,9 mph,"('61%',)","('30.01 ""Hg',)",10 mi
9803,2013-02-09,09:00,79 °F,Sunny.,10 mph,"('58%',)","('30.01 ""Hg',)",10 mi
9804,2013-02-09,09:30,81 °F,Sunny.,12 mph,"('54%',)","('30.01 ""Hg',)",10 mi
9805,2013-02-09,10:00,79 °F,Sunny.,12 mph,"('58%',)","('30.01 ""Hg',)",10 mi
9806,2013-02-09,10:30,81 °F,Sunny.,12 mph,"('54%',)","('30.01 ""Hg',)",10 mi
9807,2013-02-09,11:00,81 °F,Sunny.,14 mph,"('54%',)","('30.01 ""Hg',)",10 mi
9808,2013-02-09,11:30,82 °F,Sunny.,14 mph,"('51%',)","('30.01 ""Hg',)",10 mi
9809,2013-02-09,12:00,82 °F,Sunny.,15 mph,"('48%',)","('30.01 ""Hg',)",10 mi
9810,2013-02-09,12:30,81 °F,Sunny.,15 mph,"('54%',)","('29.98 ""Hg',)",10 mi
9811,2013-02-09,13:00,82 °F,Sunny.,15 mph,"('51%',)","('29.98 ""Hg',)",10 mi
9812,2013-02-09,13:30,81 °F,Sunny.,20 mph,"('54%',)","('29.98 ""Hg',)",10 mi
9813,2013-02-09,14:00,82 °F,Sunny.,18 mph,"('51%',)","('29.95 ""Hg',)",10 mi
9814,2013-02-09,14:30,84 °F,Sunny.,20 mph,"('48%',)","('29.95 ""Hg',)",10 mi
9815,2013-02-09,15:00,84 °F,Sunny.,22 mph,"('48%',)","('29.92 ""Hg',)",10 mi
9816,2013-02-09,15:30,84 °F,Sunny.,22 mph,"('48%',)","('29.92 ""Hg',)",10 mi
9817,2013-02-09,16:00,82 °F,Sunny.,20 mph,"('51%',)","('29.92 ""Hg',)",10 mi
9818,2013-02-09,16:30,82 °F,Sunny.,21 mph,"('55%',)","('29.89 ""Hg',)",10 mi
9819,2013-02-09,17:00,81 °F,Sunny.,23 mph,"('62%',)","('29.89 ""Hg',)",10 mi
9820,2013-02-09,17:30,81 °F,Sunny.,21 mph,"('62%',)","('29.86 ""Hg',)",10 mi
9821,2013-02-09,18:00,79 °F,Sunny.,20 mph,"('70%',)","('29.86 ""Hg',)",10 mi
9822,2013-02-09,18:30,79 °F,Sunny.,23 mph,"('70%',)","('29.86 ""Hg',)",10 mi
9823,2013-02-09,19:00,79 °F,Clear.,24 mph,"('70%',)","('29.89 ""Hg',)",10 mi
9824,2013-02-09,19:30,79 °F,Clear.,21 mph,"('65%',)","('29.89 ""Hg',)",10 mi
9825,2013-02-09,20:00,77 °F,Passing clouds.,18 mph,"('74%',)","('29.89 ""Hg',)",N/A
9826,2013-02-09,20:30,77 °F,Passing clouds.,20 mph,"('74%',)","('29.89 ""Hg',)",N/A
9827,2013-02-09,21:00,77 °F,Passing clouds.,17 mph,"('74%',)","('29.92 ""Hg',)",N/A
9828,2013-02-09,21:30,77 °F,Clear.,10 mph,"('74%',)","('29.95 ""Hg',)",10 mi
9829,2013-02-09,22:00,75 °F,Clear.,8 mph,"('78%',)","('29.98 ""Hg',)",10 mi
9830,2013-02-09,22:30,75 °F,Clear.,12 mph,"('78%',)","('29.95 ""Hg',)",10 mi
9831,2013-02-09,23:00,75 °F,Clear.,14 mph,"('74%',)","('29.95 ""Hg',)",10 mi
9832,2013-02-09,23:30,75 °F,Clear.,12 mph,"('78%',)","('29.95 ""Hg',)",10 mi
9833,2013-02-10,00:00,77 °F,Clear.,8 mph,"('74%',)","('29.98 ""Hg',)",10 mi
9834,2013-02-10,00:30,77 °F,Clear.,7 mph,"('74%',)","('29.98 ""Hg',)",10 mi
9835,2013-02-10,01:00,75 °F,Clear.,6 mph,"('78%',)","('29.98 ""Hg',)",10 mi
9836,2013-02-10,01:30,75 °F,Clear.,6 mph,"('78%',)","('29.95 ""Hg',)",10 mi
9837,2013-02-10,02:00,73 °F,Passing clouds.,6 mph,"('83%',)","('29.95 ""Hg',)",N/A
9838,2013-02-10,02:30,75 °F,Passing clouds.,7 mph,"('78%',)","('29.95 ""Hg',)",N/A
9839,2013-02-10,03:00,73 °F,Clear.,7 mph,"('83%',)","('29.92 ""Hg',)",10 mi
9840,2013-02-10,03:30,73 °F,Clear.,7 mph,"('83%',)","('29.89 ""Hg',)",10 mi
9841,2013-02-10,04:00,73 °F,Clear.,10 mph,"('83%',)","('29.89 ""Hg',)",10 mi
9842,2013-02-10,04:30,73 °F,Clear.,8 mph,"('83%',)","('29.86 ""Hg',)",10 mi
9843,2013-02-10,05:00,73 °F,Clear.,10 mph,"('83%',)","('29.86 ""Hg',)",10 mi
9844,2013-02-10,05:30,73 °F,Sunny.,10 mph,"('83%',)","('29.89 ""Hg',)",10 mi
9845,2013-02-10,06:00,73 °F,Sunny.,8 mph,"('83%',)","('29.89 ""Hg',)",10 mi
9846,2013-02-10,06:30,73 °F,Sunny.,5 mph,"('83%',)","('29.89 ""Hg',)",10 mi
9847,2013-02-10,07:00,73 °F,Sunny.,1 mph,"('89%',)","('29.89 ""Hg',)",10 mi
9848,2013-02-10,07:30,75 °F,Sunny.,No wind,"('78%',)","('29.92 ""Hg',)",10 mi
9849,2013-02-10,08:00,75 °F,Sunny.,3 mph,"('78%',)","('29.92 ""Hg',)",10 mi
9850,2013-02-10,08:30,75 °F,Sunny.,3 mph,"('78%',)","('29.92 ""Hg',)",10 mi
9851,2013-02-10,09:00,75 °F,Sunny.,3 mph,"('83%',)","('29.92 ""Hg',)",10 mi
9852,2013-02-10,09:30,79 °F,Sunny.,7 mph,"('70%',)","('29.95 ""Hg',)",10 mi
9853,2013-02-10,10:00,82 °F,Sunny.,8 mph,"('62%',)","('29.95 ""Hg',)",10 mi
9854,2013-02-10,10:30,81 °F,Passing clouds.,8 mph,"('70%',)","('29.95 ""Hg',)",N/A
9855,2013-02-10,11:00,79 °F,Sunny.,14 mph,"('70%',)","('29.98 ""Hg',)",10 mi
9856,2013-02-10,11:30,75 °F,Passing clouds.,22 mph,"('74%',)","('29.98 ""Hg',)",N/A
9857,2013-02-10,12:00,73 °F,Passing clouds.,24 mph,"('78%',)","('29.98 ""Hg',)",N/A
9858,2013-02-10,12:30,75 °F,Passing clouds.,24 mph,"('74%',)","('29.98 ""Hg',)",N/A
9859,2013-02-10,13:00,75 °F,Passing clouds.,23 mph,"('74%',)","('29.98 ""Hg',)",N/A
9860,2013-02-10,13:30,73 °F,Passing clouds.,26 mph,"('78%',)","('29.98 ""Hg',)",N/A
9861,2013-02-10,14:00,73 °F,Passing clouds.,28 mph,"('78%',)","('29.98 ""Hg',)",N/A
9862,2013-02-10,14:30,73 °F,Passing clouds.,26 mph,"('78%',)","('29.95 ""Hg',)",N/A
9863,2013-02-10,15:00,73 °F,Passing clouds.,28 mph,"('78%',)","('29.95 ""Hg',)",N/A
9864,2013-02-10,15:30,72 °F,Passing clouds.,29 mph,"('83%',)","('29.95 ""Hg',)",N/A
9865,2013-02-10,16:00,72 °F,Thundershowers. Scattered clouds.,25 mph,"('83%',)","('29.95 ""Hg',)",N/A
9866,2013-02-10,16:30,72 °F,Sprinkles. Partly sunny.,22 mph,"('83%',)","('29.95 ""Hg',)",N/A
9867,2013-02-10,16:55,72 °F,Sprinkles. Broken clouds.,23 mph,"('88%',)","('29.95 ""Hg',)",4 mi
9868,2013-02-10,17:00,72 °F,Sprinkles. Partly sunny.,21 mph,"('88%',)","('29.95 ""Hg',)",4 mi
9869,2013-02-10,17:30,72 °F,Scattered showers. Partly sunny.,25 mph,"('88%',)","('29.98 ""Hg',)",6 mi
9870,2013-02-10,18:00,72 °F,Partly sunny.,24 mph,"('83%',)","('29.98 ""Hg',)",6 mi
9871,2013-02-10,18:30,72 °F,Partly sunny.,26 mph,"('83%',)","('30.04 ""Hg',)",N/A
9872,2013-02-10,19:00,72 °F,Thunderstorms. Partly cloudy.,26 mph,"('78%',)","('30.04 ""Hg',)",6 mi
9873,2013-02-10,19:30,70 °F,Thundershowers. Passing clouds.,26 mph,"('88%',)","('30.04 ""Hg',)",3 mi
9874,2013-02-10,20:00,70 °F,Thundershowers. Passing clouds.,29 mph,"('94%',)","('30.07 ""Hg',)",2 mi
9875,2013-02-10,20:30,70 °F,Thundershowers. Partly cloudy.,23 mph,"('94%',)","('30.07 ""Hg',)",4 mi
9876,2013-02-10,21:00,70 °F,Thunderstorms. Partly cloudy.,18 mph,"('94%',)","('30.07 ""Hg',)",4 mi
9877,2013-02-10,21:30,70 °F,Thundershowers. Partly cloudy.,15 mph,"('88%',)","('30.09 ""Hg',)",4 mi
9878,2013-02-10,22:00,70 °F,Light rain. Partly cloudy.,13 mph,"('88%',)","('30.09 ""Hg',)",5 mi
9879,2013-02-10,22:30,70 °F,Scattered showers. Partly cloudy.,16 mph,"('94%',)","('30.09 ""Hg',)",6 mi
9880,2013-02-10,23:00,70 °F,Passing clouds.,9 mph,"('88%',)","('30.07 ""Hg',)",N/A
9881,2013-02-10,23:30,68 °F,Light rain. Passing clouds.,20 mph,"('94%',)","('30.12 ""Hg',)",6 mi
9882,2013-02-11,00:00,68 °F,Light rain. Passing clouds.,12 mph,"('94%',)","('30.09 ""Hg',)",6 mi
9883,2013-02-11,00:30,68 °F,Scattered showers. Partly cloudy.,20 mph,"('94%',)","('30.01 ""Hg',)",N/A
9884,2013-02-11,01:00,70 °F,Partly cloudy.,20 mph,"('88%',)","('30.07 ""Hg',)",N/A
9885,2013-02-11,02:00,68 °F,Passing clouds.,24 mph,"('94%',)","('30.07 ""Hg',)",N/A
9886,2013-02-11,02:30,68 °F,Partly cloudy.,22 mph,"('94%',)","('30.07 ""Hg',)",6 mi
9887,2013-02-11,03:00,68 °F,Partly cloudy.,21 mph,"('94%',)","('30.07 ""Hg',)",N/A
9888,2013-02-11,03:30,68 °F,Passing clouds.,18 mph,"('88%',)","('30.07 ""Hg',)",N/A
9889,2013-02-11,04:00,68 °F,Passing clouds.,21 mph,"('88%',)","('30.07 ""Hg',)",N/A
9890,2013-02-11,04:30,66 °F,Passing clouds.,20 mph,"('88%',)","('30.07 ""Hg',)",N/A
9891,2013-02-11,05:00,68 °F,Passing clouds.,20 mph,"('83%',)","('30.07 ""Hg',)",N/A
9892,2013-02-11,05:30,66 °F,Partly sunny.,17 mph,"('88%',)","('30.07 ""Hg',)",N/A
9893,2013-02-11,06:00,66 °F,Partly sunny.,17 mph,"('88%',)","('30.07 ""Hg',)",N/A
9894,2013-02-11,06:30,66 °F,Partly sunny.,20 mph,"('88%',)","('30.07 ""Hg',)",N/A
9895,2013-02-11,07:00,66 °F,Scattered showers. Broken clouds.,24 mph,"('88%',)","('30.07 ""Hg',)",N/A
9896,2013-02-11,07:30,68 °F,Broken clouds.,24 mph,"('83%',)","('30.07 ""Hg',)",N/A
9897,2013-02-11,08:00,68 °F,Broken clouds.,24 mph,"('83%',)","('30.07 ""Hg',)",N/A
9898,2013-02-11,08:30,68 °F,Broken clouds.,24 mph,"('83%',)","('30.07 ""Hg',)",N/A
9899,2013-02-11,09:00,68 °F,Broken clouds.,23 mph,"('83%',)","('30.09 ""Hg',)",N/A
9900,2013-02-11,09:30,68 °F,Broken clouds.,23 mph,"('83%',)","('30.09 ""Hg',)",N/A
9901,2013-02-11,10:00,68 °F,Broken clouds.,22 mph,"('83%',)","('30.09 ""Hg',)",N/A
9902,2013-02-11,10:30,68 °F,Broken clouds.,23 mph,"('83%',)","('30.09 ""Hg',)",N/A
9903,2013-02-11,11:00,70 °F,Broken clouds.,22 mph,"('78%',)","('30.09 ""Hg',)",N/A
9904,2013-02-11,11:30,68 °F,Broken clouds.,21 mph,"('83%',)","('30.09 ""Hg',)",N/A
9905,2013-02-11,12:00,70 °F,Broken clouds.,20 mph,"('78%',)","('30.09 ""Hg',)",N/A
9906,2013-02-11,12:30,70 °F,Broken clouds.,21 mph,"('78%',)","('30.09 ""Hg',)",N/A
9907,2013-02-11,13:00,70 °F,Broken clouds.,21 mph,"('78%',)","('30.09 ""Hg',)",N/A
9908,2013-02-11,13:30,70 °F,Broken clouds.,23 mph,"('78%',)","('30.09 ""Hg',)",N/A
9909,2013-02-11,14:00,70 °F,Broken clouds.,22 mph,"('83%',)","('30.09 ""Hg',)",N/A
9910,2013-02-11,14:30,70 °F,Broken clouds.,21 mph,"('78%',)","('30.09 ""Hg',)",N/A
9911,2013-02-11,15:00,70 °F,Broken clouds.,22 mph,"('78%',)","('30.09 ""Hg',)",N/A
9912,2013-02-11,15:30,70 °F,Broken clouds.,22 mph,"('73%',)","('30.07 ""Hg',)",N/A
9913,2013-02-11,16:00,70 °F,Broken clouds.,22 mph,"('78%',)","('30.07 ""Hg',)",N/A
9914,2013-02-11,16:30,70 °F,Scattered showers. Broken clouds.,21 mph,"('78%',)","('30.07 ""Hg',)",N/A
9915,2013-02-11,17:00,70 °F,Scattered showers. Broken clouds.,21 mph,"('83%',)","('30.07 ""Hg',)",N/A
9916,2013-02-11,17:30,70 °F,Scattered showers. Broken clouds.,21 mph,"('78%',)","('30.07 ""Hg',)",N/A
9917,2013-02-11,18:00,72 °F,Broken clouds.,21 mph,"('69%',)","('30.07 ""Hg',)",N/A
9918,2013-02-11,18:30,70 °F,Broken clouds.,20 mph,"('73%',)","('30.07 ""Hg',)",N/A
9919,2013-02-11,19:00,70 °F,Partly cloudy.,17 mph,"('78%',)","('30.07 ""Hg',)",N/A
9920,2013-02-11,19:30,70 °F,Partly cloudy.,18 mph,"('83%',)","('30.07 ""Hg',)",N/A
9921,2013-02-11,20:00,70 °F,Scattered showers. Partly cloudy.,17 mph,"('83%',)","('30.09 ""Hg',)",N/A
9922,2013-02-11,20:30,70 °F,Scattered showers. Partly cloudy.,17 mph,"('83%',)","('30.09 ""Hg',)",N/A
9923,2013-02-11,21:00,70 °F,Partly cloudy.,20 mph,"('88%',)","('30.09 ""Hg',)",N/A
9924,2013-02-11,21:30,70 °F,Scattered showers. Partly cloudy.,15 mph,"('88%',)","('30.09 ""Hg',)",N/A
9925,2013-02-11,22:00,68 °F,Scattered showers. Passing clouds.,17 mph,"('94%',)","('30.09 ""Hg',)",6 mi
9926,2013-02-11,22:30,68 °F,Sprinkles. Partly cloudy.,16 mph,"('94%',)","('30.12 ""Hg',)",4 mi
9927,2013-02-11,22:47,68 °F,Sprinkles. Partly cloudy.,20 mph,"('94%',)","('30.12 ""Hg',)",3 mi
9928,2013-02-11,23:00,68 °F,Sprinkles. Partly cloudy.,17 mph,"('94%',)","('30.12 ""Hg',)",3 mi
9929,2013-02-11,23:30,68 °F,Sprinkles. Partly cloudy.,10 mph,"('94%',)","('30.12 ""Hg',)",4 mi
9930,2013-02-11,23:50,68 °F,Partly cloudy.,9 mph,"('94%',)","('30.12 ""Hg',)",N/A
9931,2013-02-12,00:00,68 °F,Partly cloudy.,8 mph,"('94%',)","('30.12 ""Hg',)",N/A
9932,2013-02-12,00:30,68 °F,Partly cloudy.,10 mph,"('94%',)","('30.09 ""Hg',)",6 mi
9933,2013-02-12,01:00,68 °F,Sprinkles. Partly cloudy.,13 mph,"('94%',)","('30.09 ""Hg',)",3 mi
9934,2013-02-12,01:30,68 °F,Sprinkles. Partly cloudy.,8 mph,"('94%',)","('30.09 ""Hg',)",4 mi
9935,2013-02-12,02:00,68 °F,Sprinkles. Passing clouds.,14 mph,"('94%',)","('30.09 ""Hg',)",4 mi
9936,2013-02-12,02:30,68 °F,Partly cloudy.,15 mph,"('94%',)","('30.07 ""Hg',)",4 mi
9937,2013-02-12,03:00,68 °F,Passing clouds.,14 mph,"('94%',)","('30.07 ""Hg',)",3 mi
9938,2013-02-12,03:30,68 °F,Partly cloudy.,15 mph,"('94%',)","('30.07 ""Hg',)",3 mi
9939,2013-02-12,04:00,68 °F,Passing clouds.,15 mph,"('94%',)","('30.07 ""Hg',)",4 mi
9940,2013-02-12,04:30,66 °F,Sprinkles. Partly cloudy.,15 mph,"('94%',)","('30.07 ""Hg',)",3 mi
9941,2013-02-12,05:00,66 °F,Passing clouds.,16 mph,"('94%',)","('30.07 ""Hg',)",5 mi
9942,2013-02-12,05:30,66 °F,Drizzle. Broken clouds.,17 mph,"('94%',)","('30.07 ""Hg',)",5 mi
9943,2013-02-12,06:00,66 °F,Mostly cloudy.,17 mph,"('100%',)","('30.07 ""Hg',)",4 mi
9944,2013-02-12,06:30,66 °F,Drizzle. Broken clouds.,15 mph,"('94%',)","('30.09 ""Hg',)",3 mi
9945,2013-02-12,07:00,66 °F,Scattered showers. Broken clouds.,16 mph,"('94%',)","('30.09 ""Hg',)",4 mi
9946,2013-02-12,07:30,66 °F,Scattered showers. Partly sunny.,16 mph,"('94%',)","('30.09 ""Hg',)",6 mi
9947,2013-02-12,08:00,68 °F,Partly sunny.,17 mph,"('88%',)","('30.09 ""Hg',)",N/A
9948,2013-02-12,08:30,66 °F,Scattered showers. Partly sunny.,16 mph,"('94%',)","('30.12 ""Hg',)",6 mi
9949,2013-02-12,09:00,68 °F,Scattered showers. Broken clouds.,17 mph,"('88%',)","('30.12 ""Hg',)",N/A
9950,2013-02-12,10:00,68 °F,Sprinkles. Broken clouds.,12 mph,"('88%',)","('30.12 ""Hg',)",6 mi
9951,2013-02-12,10:30,68 °F,Scattered showers. Broken clouds.,14 mph,"('83%',)","('30.12 ""Hg',)",4 mi
9952,2013-02-12,11:00,68 °F,Sprinkles. Broken clouds.,16 mph,"('88%',)","('30.15 ""Hg',)",3 mi
9953,2013-02-12,11:30,70 °F,Broken clouds.,16 mph,"('83%',)","('30.15 ""Hg',)",N/A
9954,2013-02-12,12:00,68 °F,Scattered showers. Partly sunny.,17 mph,"('83%',)","('30.15 ""Hg',)",5 mi
9955,2013-02-12,12:30,70 °F,Broken clouds.,16 mph,"('78%',)","('30.15 ""Hg',)",N/A
9956,2013-02-12,13:00,70 °F,Scattered showers. Broken clouds.,16 mph,"('73%',)","('30.15 ""Hg',)",6 mi
9957,2013-02-12,13:30,72 °F,Partly sunny.,12 mph,"('61%',)","('30.12 ""Hg',)",N/A
9958,2013-02-12,14:00,73 °F,Partly sunny.,9 mph,"('57%',)","('30.12 ""Hg',)",N/A
9959,2013-02-12,14:30,72 °F,Broken clouds.,12 mph,"('69%',)","('30.12 ""Hg',)",N/A
9960,2013-02-12,15:00,72 °F,More clouds than sun.,17 mph,"('69%',)","('30.12 ""Hg',)",N/A
9961,2013-02-12,15:30,72 °F,Overcast.,10 mph,"('65%',)","('30.12 ""Hg',)",N/A
9962,2013-02-12,16:00,72 °F,More clouds than sun.,13 mph,"('65%',)","('30.12 ""Hg',)",N/A
9963,2013-02-12,16:30,72 °F,More clouds than sun.,9 mph,"('61%',)","('30.12 ""Hg',)",N/A
9964,2013-02-12,17:00,72 °F,Overcast.,8 mph,"('61%',)","('30.12 ""Hg',)",N/A
9965,2013-02-12,17:30,72 °F,Overcast.,10 mph,"('69%',)","('30.12 ""Hg',)",N/A
9966,2013-02-12,18:00,72 °F,Scattered showers. Partly sunny.,12 mph,"('69%',)","('30.12 ""Hg',)",N/A
9967,2013-02-12,18:30,70 °F,Sprinkles. Partly sunny.,9 mph,"('73%',)","('30.12 ""Hg',)",N/A
9968,2013-02-12,19:00,72 °F,Scattered showers. Passing clouds.,10 mph,"('65%',)","('30.12 ""Hg',)",N/A
9969,2013-02-12,19:30,70 °F,Passing clouds.,9 mph,"('73%',)","('30.12 ""Hg',)",N/A
9970,2013-02-12,20:00,70 °F,Partly cloudy.,8 mph,"('73%',)","('30.15 ""Hg',)",N/A
9971,2013-02-12,20:30,70 °F,Partly cloudy.,7 mph,"('73%',)","('30.15 ""Hg',)",N/A
9972,2013-02-12,21:00,70 °F,Partly cloudy.,8 mph,"('73%',)","('30.15 ""Hg',)",N/A
9973,2013-02-12,22:00,70 °F,Scattered showers. Partly cloudy.,14 mph,"('78%',)","('30.18 ""Hg',)",N/A
9974,2013-02-12,22:30,70 °F,Scattered showers. Partly cloudy.,9 mph,"('73%',)","('30.18 ""Hg',)",N/A
9975,2013-02-12,23:00,68 °F,Sprinkles. Partly cloudy.,13 mph,"('83%',)","('30.18 ""Hg',)",6 mi
9976,2013-02-12,23:30,68 °F,Scattered showers. Partly cloudy.,6 mph,"('83%',)","('30.18 ""Hg',)",N/A
9977,2013-02-13,00:00,70 °F,Scattered showers. Passing clouds.,13 mph,"('73%',)","('30.18 ""Hg',)",N/A
9978,2013-02-13,00:30,70 °F,Scattered showers. Passing clouds.,14 mph,"('73%',)","('30.18 ""Hg',)",N/A
9979,2013-02-13,01:00,70 °F,Scattered showers. Passing clouds.,13 mph,"('69%',)","('30.18 ""Hg',)",N/A
9980,2013-02-13,01:30,70 °F,Scattered showers. Passing clouds.,14 mph,"('73%',)","('30.15 ""Hg',)",N/A
9981,2013-02-13,02:00,70 °F,Scattered showers. Partly cloudy.,15 mph,"('69%',)","('30.15 ""Hg',)",N/A
9982,2013-02-13,02:30,70 °F,Scattered showers. Partly cloudy.,17 mph,"('69%',)","('30.15 ""Hg',)",N/A
9983,2013-02-13,03:30,70 °F,Scattered showers. Partly cloudy.,17 mph,"('69%',)","('30.15 ""Hg',)",N/A
9984,2013-02-13,04:00,70 °F,Sprinkles. Partly cloudy.,17 mph,"('69%',)","('30.15 ""Hg',)",N/A
9985,2013-02-13,04:30,68 °F,Sprinkles. Partly cloudy.,16 mph,"('73%',)","('30.15 ""Hg',)",N/A
9986,2013-02-13,05:00,68 °F,Sprinkles. Partly cloudy.,18 mph,"('73%',)","('30.15 ""Hg',)",N/A
9987,2013-02-13,05:30,68 °F,Sprinkles. Broken clouds.,15 mph,"('73%',)","('30.15 ""Hg',)",N/A
9988,2013-02-13,06:00,68 °F,Broken clouds.,15 mph,"('73%',)","('30.15 ""Hg',)",N/A
9989,2013-02-13,06:30,68 °F,Broken clouds.,17 mph,"('73%',)","('30.18 ""Hg',)",N/A
9990,2013-02-13,07:00,70 °F,Broken clouds.,17 mph,"('69%',)","('30.18 ""Hg',)",N/A
9991,2013-02-13,07:30,68 °F,Partly sunny.,16 mph,"('73%',)","('30.18 ""Hg',)",N/A
9992,2013-02-13,08:00,68 °F,Scattered showers. Partly sunny.,13 mph,"('78%',)","('30.21 ""Hg',)",N/A
9993,2013-02-13,08:30,68 °F,Sprinkles. Partly sunny.,15 mph,"('78%',)","('30.21 ""Hg',)",N/A
9994,2013-02-13,09:00,68 °F,Sprinkles. Broken clouds.,13 mph,"('78%',)","('30.21 ""Hg',)",N/A
9995,2013-02-13,09:30,70 °F,Broken clouds.,14 mph,"('73%',)","('30.21 ""Hg',)",N/A
9996,2013-02-13,10:00,68 °F,Sprinkles. Broken clouds.,17 mph,"('78%',)","('30.24 ""Hg',)",N/A
9997,2013-02-13,10:30,70 °F,Scattered showers. Broken clouds.,18 mph,"('78%',)","('30.24 ""Hg',)",N/A
9998,2013-02-13,11:00,68 °F,Scattered showers. Broken clouds.,16 mph,"('78%',)","('30.24 ""Hg',)",N/A
9999,2013-02-13,11:30,70 °F,Scattered showers. Partly sunny.,15 mph,"('73%',)","('30.21 ""Hg',)",N/A
10000,2013-02-13,12:00,70 °F,Partly sunny.,17 mph,"('73%',)","('30.21 ""Hg',)",N/A
10001,2013-02-13,12:30,70 °F,Partly sunny.,15 mph,"('73%',)","('30.21 ""Hg',)",N/A
10002,2013-02-13,13:00,72 °F,Partly sunny.,16 mph,"('69%',)","('30.21 ""Hg',)",N/A
10003,2013-02-13,13:30,72 °F,Partly sunny.,18 mph,"('73%',)","('30.21 ""Hg',)",N/A
10004,2013-02-13,14:00,72 °F,Scattered clouds.,20 mph,"('73%',)","('30.21 ""Hg',)",N/A
10005,2013-02-13,14:30,72 °F,Scattered clouds.,16 mph,"('69%',)","('30.18 ""Hg',)",N/A
10006,2013-02-13,15:00,70 °F,Broken clouds.,16 mph,"('78%',)","('30.18 ""Hg',)",N/A
10007,2013-02-13,15:30,72 °F,Broken clouds.,16 mph,"('73%',)","('30.18 ""Hg',)",N/A
10008,2013-02-13,16:00,72 °F,Scattered showers. Broken clouds.,15 mph,"('69%',)","('30.18 ""Hg',)",N/A
10009,2013-02-13,16:49,66 °F,Broken clouds.,8 mph,"('83%',)","('30.18 ""Hg',)",N/A
10010,2013-02-13,17:00,68 °F,Scattered showers. Broken clouds.,7 mph,"('83%',)","('30.18 ""Hg',)",N/A
10011,2013-02-13,17:30,70 °F,Scattered showers. Broken clouds.,6 mph,"('73%',)","('30.18 ""Hg',)",N/A
10012,2013-02-13,18:00,70 °F,Scattered showers. Broken clouds.,6 mph,"('73%',)","('30.15 ""Hg',)",N/A
10013,2013-02-13,18:30,70 °F,Broken clouds.,7 mph,"('78%',)","('30.15 ""Hg',)",N/A
10014,2013-02-13,19:00,70 °F,Partly cloudy.,8 mph,"('73%',)","('30.15 ""Hg',)",N/A
10015,2013-02-13,19:30,70 °F,Partly cloudy.,8 mph,"('73%',)","('30.18 ""Hg',)",N/A
10016,2013-02-13,20:00,70 °F,Partly cloudy.,6 mph,"('73%',)","('30.18 ""Hg',)",N/A
10017,2013-02-13,20:30,70 °F,Partly cloudy.,5 mph,"('78%',)","('30.18 ""Hg',)",N/A
10018,2013-02-13,21:00,70 °F,Passing clouds.,5 mph,"('78%',)","('30.18 ""Hg',)",N/A
10019,2013-02-13,21:30,70 °F,Passing clouds.,5 mph,"('78%',)","('30.18 ""Hg',)",N/A
10020,2013-02-13,22:00,68 °F,Passing clouds.,1 mph,"('83%',)","('30.18 ""Hg',)",N/A
10021,2013-02-13,22:30,68 °F,Passing clouds.,3 mph,"('83%',)","('30.21 ""Hg',)",N/A
10022,2013-02-13,23:00,68 °F,Passing clouds.,1 mph,"('83%',)","('30.21 ""Hg',)",N/A
10023,2013-02-13,23:30,68 °F,Passing clouds.,3 mph,"('88%',)","('30.18 ""Hg',)",N/A
10024,2013-02-14,00:00,68 °F,Passing clouds.,No wind,"('83%',)","('30.18 ""Hg',)",N/A
10025,2013-02-14,00:30,68 °F,Clear.,3 mph,"('73%',)","('30.18 ""Hg',)",10 mi
10026,2013-02-14,01:00,68 °F,Clear.,2 mph,"('73%',)","('30.18 ""Hg',)",10 mi
10027,2013-02-14,01:30,66 °F,Passing clouds.,No wind,"('83%',)","('30.18 ""Hg',)",N/A
10028,2013-02-14,02:00,66 °F,Passing clouds.,No wind,"('83%',)","('30.15 ""Hg',)",N/A
10029,2013-02-14,02:30,66 °F,Passing clouds.,6 mph,"('83%',)","('30.15 ""Hg',)",N/A
10030,2013-02-14,03:00,64 °F,Passing clouds.,6 mph,"('88%',)","('30.15 ""Hg',)",N/A
10031,2013-02-14,03:30,64 °F,Passing clouds.,6 mph,"('88%',)","('30.15 ""Hg',)",N/A
10032,2013-02-14,04:00,64 °F,Passing clouds.,7 mph,"('88%',)","('30.15 ""Hg',)",N/A
10033,2013-02-14,04:30,64 °F,Passing clouds.,6 mph,"('83%',)","('30.15 ""Hg',)",N/A
10034,2013-02-14,05:00,64 °F,Passing clouds.,2 mph,"('88%',)","('30.15 ""Hg',)",N/A
10035,2013-02-14,05:30,64 °F,Scattered clouds.,No wind,"('88%',)","('30.15 ""Hg',)",N/A
10036,2013-02-14,06:00,66 °F,Passing clouds.,5 mph,"('83%',)","('30.15 ""Hg',)",N/A
10037,2013-02-14,06:30,66 °F,Passing clouds.,6 mph,"('78%',)","('30.15 ""Hg',)",N/A
10038,2013-02-14,07:00,66 °F,Passing clouds.,3 mph,"('78%',)","('30.15 ""Hg',)",N/A
